time/total timesteps,time/fps,time/episodes,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,train/learning_rate,train/critic_loss,train/n_updates,train/actor_loss
505500,105,10110,50.0,4783,-64.49143020000001,0.0001,9.585294439792634,501400,25.845026054382323
506000,105,10120,50.0,4787,-64.3681975,0.0001,9.508175506591797,501800,25.71619504928589
506500,105,10130,50.0,4793,-65.24730223,0.0001,9.51769520521164,502400,25.734217166900635
507000,105,10140,50.0,4797,-64.49754755,0.0001,9.402588818073273,502800,25.734636516571044
507500,105,10150,50.0,4803,-66.41761941999998,0.0001,9.491872725486756,503400,25.83018621444702
508000,105,10160,50.0,4808,-66.32042907000002,0.0001,9.565553300380707,503800,25.809536819458007
508500,105,10170,50.0,4814,-66.27551571,0.0001,9.635858912467956,504400,25.705038871765137
509000,105,10180,50.0,4818,-65.80875393000001,0.0001,9.352977609634399,504800,25.66857467651367
509500,105,10190,50.0,4824,-66.80848821,0.0001,9.51114725112915,505400,25.608597564697266
510000,105,10200,50.0,4828,-67.26435718,0.0001,9.675496599674226,505800,25.789110832214355
510500,105,10210,50.0,4833,-65.46858424000001,0.0001,9.535687601566314,506400,25.697464561462404
511000,105,10220,50.0,4837,-65.91072746,0.0001,9.566496958732605,506800,25.814871654510497
511500,105,10230,50.0,4842,-65.79715713,0.0001,9.529999511241913,507400,25.727201614379883
512000,105,10240,50.0,4846,-65.56469683,0.0001,9.594178609848022,507800,25.71768346786499
512500,105,10250,50.0,4852,-62.77907131,0.0001,9.609655735492707,508400,25.67530174255371
513000,105,10260,50.0,4856,-63.66098966,0.0001,9.521149673461913,508800,25.723365211486815
513500,105,10270,50.0,4861,-65.48495912,0.0001,9.488202517032624,509400,25.76819892883301
514000,105,10280,50.0,4865,-66.65246862000001,0.0001,9.61535614490509,509800,25.817378883361815
514500,105,10290,50.0,4870,-65.5455817,0.0001,9.544726972579957,510400,25.669296779632568
515000,105,10300,50.0,4874,-66.07150048,0.0001,9.67355981349945,510800,25.68454360961914
515500,105,10310,50.0,4880,-65.94097095000001,0.0001,9.482173752784728,511400,25.72075222015381
516000,105,10320,50.0,4885,-65.35078920999999,0.0001,9.651129705905914,511800,25.639807643890382
516500,105,10330,50.0,4890,-64.71831956999999,0.0001,9.48562712430954,512400,25.726555767059327
517000,105,10340,50.0,4894,-66.33028139999999,0.0001,9.50588504076004,512800,25.71318952560425
517500,105,10350,50.0,4899,-65.80250896000001,0.0001,9.626073520183564,513400,25.783235416412353
518000,105,10360,50.0,4903,-65.51659619000002,0.0001,9.581544449329376,513800,25.654631366729735
518500,105,10370,50.0,4909,-62.55877918999999,0.0001,9.61162204504013,514400,25.677706718444824
519000,105,10380,50.0,4913,-61.80989759000002,0.0001,9.429025390148162,514800,25.626421966552734
519500,105,10390,50.0,4918,-61.39851060999999,0.0001,9.577428975105285,515400,25.87173906326294
520000,105,10400,50.0,4922,-60.82902129,0.0001,9.491176917552949,515800,25.66055320739746
520500,105,10410,50.0,4928,-62.129309029999995,0.0001,9.506890797615052,516400,25.560256633758545
521000,105,10420,50.0,4931,-64.6594759,0.0001,9.608572640419005,516800,25.665733070373534
521500,105,10430,50.0,4937,-65.77073528,0.0001,9.527888550758362,517400,25.667070560455322
522000,105,10440,50.0,4941,-64.41892860000002,0.0001,9.456122303009034,517800,25.67323417663574
522500,105,10450,50.0,4946,-65.68836233,0.0001,9.669669330120087,518400,25.638203582763673
523000,105,10460,50.0,4950,-65.63567877999999,0.0001,9.599057605266571,518800,25.679489917755127
523500,105,10470,50.0,4955,-65.84135377,0.0001,9.66272881269455,519400,25.535663223266603
524000,105,10480,50.0,4959,-68.20206384,0.0001,9.5414936709404,519800,25.67638816833496
524500,105,10490,50.0,4965,-66.86895030999999,0.0001,9.620334508419036,520400,25.647019729614257
525000,105,10500,50.0,4969,-69.33250170000001,0.0001,9.510361428260802,520800,25.606386585235597
525500,105,10510,50.0,4975,-68.63417235000001,0.0001,9.609863064289094,521400,25.7011328125
526000,105,10520,50.0,4978,-66.04313565000001,0.0001,9.456160612106324,521800,25.63872257232666
526500,105,10530,50.0,4984,-64.34409724,0.0001,9.561184771060944,522400,25.537053527832033
527000,105,10540,50.0,4987,-64.13709375,0.0001,9.46633024930954,522800,25.51860918045044
527500,105,10550,50.0,4993,-63.22533071,0.0001,9.67088226556778,523400,25.68029441833496
528000,105,10560,50.0,4997,-63.65525047999999,0.0001,9.678897898197174,523800,25.69808656692505
528500,105,10570,50.0,5002,-64.68064989,0.0001,9.572498223781587,524400,25.499171237945557
529000,105,10580,50.0,5006,-62.80698575,0.0001,9.638938701152801,524800,25.569650726318358
529500,105,10590,50.0,5012,-66.91060886000002,0.0001,9.618936545848847,525400,25.551374282836914
530000,105,10600,50.0,5016,-63.740210209999994,0.0001,9.723195161819458,525800,25.52969060897827
530500,105,10610,50.0,5022,-67.07440082000001,0.0001,9.604803042411804,526400,25.586333713531495
531000,105,10620,50.0,5026,-67.22757012,0.0001,9.743352422714233,526800,25.563121032714843
531500,105,10630,50.0,5031,-68.50899498,0.0001,9.810162427425384,527400,25.519541664123537
532000,105,10640,50.0,5035,-69.15543842,0.0001,9.62047353029251,527800,25.467065734863283
532500,105,10650,50.0,5041,-70.73020127,0.0001,9.614737226963044,528400,25.545841369628906
533000,105,10660,50.0,5046,-70.43248522,0.0001,9.854424014091492,528800,25.603205280303953
533500,105,10670,50.0,5052,-70.66680657,0.0001,9.655599098205567,529400,25.449768199920655
534000,105,10680,50.0,5056,-70.5656511,0.0001,9.692361133098602,529800,25.555272159576415
534500,105,10690,50.0,5062,-67.72977999,0.0001,9.837175555229187,530400,25.580976638793945
535000,105,10700,50.0,5066,-67.73366410999999,0.0001,9.82526282787323,530800,25.44427070617676
535500,105,10710,50.0,5072,-64.1976964,0.0001,9.671121163368225,531400,25.44791603088379
536000,105,10720,50.0,5076,-64.1667511,0.0001,9.679304752349854,531800,25.4907564163208
536500,105,10730,50.0,5082,-62.93815022999999,0.0001,9.653792979717254,532400,25.48096580505371
537000,105,10740,50.0,5086,-63.745015249999994,0.0001,9.713399484157563,532800,25.46120086669922
537500,105,10750,50.0,5093,-66.40247979,0.0001,9.818920328617097,533400,25.445694522857664
538000,105,10760,50.0,5096,-66.14239821,0.0001,9.759869492053985,533800,25.565168380737305
538500,105,10770,50.0,5102,-67.29730553,0.0001,9.648003919124603,534400,25.514997272491456
539000,105,10780,50.0,5106,-67.42745623,0.0001,9.746173195838928,534800,25.415874710083006
539500,105,10790,50.0,5111,-67.19883663,0.0001,9.580282552242279,535400,25.4766424369812
540000,105,10800,50.0,5115,-68.28186853,0.0001,9.830248458385467,535800,25.504508590698244
